,path,dim,h,w
3201,D:/Dataset/cubicasa5k//high_quality/12466/model.svg,"('716.1600303649902', '883.710018157959')",716.1600303649902,883.710018157959
3202,D:/Dataset/cubicasa5k//high_quality/12481/model.svg,"('840.6500244140625', '1534.4245910644531')",840.6500244140625,1534.4245910644531
3203,D:/Dataset/cubicasa5k//high_quality/12488/model.svg,"('907.3099822998047', '1446.069969177246')",907.3099822998047,1446.069969177246
3204,D:/Dataset/cubicasa5k//high_quality/12496/model.svg,"('1133.3799743652344', '1386.930030822754')",1133.3799743652344,1386.930030822754
3205,D:/Dataset/cubicasa5k//high_quality/12500/model.svg,"('2105.4499320983887', '2544.433837890625')",2105.4499320983887,2544.433837890625
3206,D:/Dataset/cubicasa5k//high_quality/12511/model.svg,"('923.2299957275391', '1025.72998046875')",923.2299957275391,1025.72998046875
3207,D:/Dataset/cubicasa5k//high_quality/12530/model.svg,"('1150.8499450683594', '1499.742172241211')",1150.8499450683594,1499.742172241211
3208,D:/Dataset/cubicasa5k//high_quality/12564/model.svg,"('1249.3699951171875', '1968.5801544189453')",1249.3699951171875,1968.5801544189453
3209,D:/Dataset/cubicasa5k//high_quality/12623/model.svg,"('1033.7998962402344', '1528.7599639892578')",1033.7998962402344,1528.7599639892578
3210,D:/Dataset/cubicasa5k//high_quality/12641/model.svg,"('856.2900314331055', '811.8812980651855')",856.2900314331055,811.8812980651855
3211,D:/Dataset/cubicasa5k//high_quality/12653/model.svg,"('861.9699630737305', '1607.712984085083')",861.9699630737305,1607.712984085083
3212,D:/Dataset/cubicasa5k//high_quality/12668/model.svg,"('815.839973449707', '1193.1400451660156')",815.839973449707,1193.1400451660156
3213,D:/Dataset/cubicasa5k//high_quality/12678/model.svg,"('1294.4599723815918', '858.5100250244141')",1294.4599723815918,858.5100250244141
3214,D:/Dataset/cubicasa5k//high_quality/12685/model.svg,"('1148.170078277588', '1365.7400016784668')",1148.170078277588,1365.7400016784668
3215,D:/Dataset/cubicasa5k//high_quality/12687/model.svg,"('1024.400032043457', '693.4799537658691')",1024.400032043457,693.4799537658691
3216,D:/Dataset/cubicasa5k//high_quality/12695/model.svg,"('1048.180088043213', '1157.2308044433594')",1048.180088043213,1157.2308044433594
3217,D:/Dataset/cubicasa5k//high_quality/12697/model.svg,"('920.7700424194336', '1098.949912071228')",920.7700424194336,1098.949912071228
3218,D:/Dataset/cubicasa5k//high_quality/12703/model.svg,"('785.2500190734863', '933.7299690246582')",785.2500190734863,933.7299690246582
3219,D:/Dataset/cubicasa5k//high_quality/12709/model.svg,"('765.8300170898438', '834.0100021362305')",765.8300170898438,834.0100021362305
3220,D:/Dataset/cubicasa5k//high_quality/12718/model.svg,"('1254.2700309753418', '816.0599880218506')",1254.2700309753418,816.0599880218506
3221,D:/Dataset/cubicasa5k//high_quality/12761/model.svg,"('915.2600135803223', '936.2800464630127')",915.2600135803223,936.2800464630127
3222,D:/Dataset/cubicasa5k//high_quality/12790/model.svg,"('766.7399673461914', '1374.3000583648682')",766.7399673461914,1374.3000583648682
3223,D:/Dataset/cubicasa5k//high_quality/12803/model.svg,"('580.8100471496582', '1153.119945526123')",580.8100471496582,1153.119945526123
3224,D:/Dataset/cubicasa5k//high_quality/12806/model.svg,"('791.6099815368652', '889.8300075531006')",791.6099815368652,889.8300075531006
3225,D:/Dataset/cubicasa5k//high_quality/12817/model.svg,"('1093.669921875', '1434.1600341796875')",1093.669921875,1434.1600341796875
3226,D:/Dataset/cubicasa5k//high_quality/12840/model.svg,"('1353.8401222229004', '888.8000030517578')",1353.8401222229004,888.8000030517578
3227,D:/Dataset/cubicasa5k//high_quality/12853/model.svg,"('1511.109992980957', '1102.623062133789')",1511.109992980957,1102.623062133789
3228,D:/Dataset/cubicasa5k//high_quality/12874/model.svg,"('1093.860029220581', '1233.5500259399414')",1093.860029220581,1233.5500259399414
3229,D:/Dataset/cubicasa5k//high_quality/12896/model.svg,"('1222.610122680664', '1398.8565979003906')",1222.610122680664,1398.8565979003906
3230,D:/Dataset/cubicasa5k//high_quality/12919/model.svg,"('1537.4900207519531', '1306.8299255371094')",1537.4900207519531,1306.8299255371094
3231,D:/Dataset/cubicasa5k//high_quality/12940/model.svg,"('1289.860019683838', '1644.93994140625')",1289.860019683838,1644.93994140625
3232,D:/Dataset/cubicasa5k//high_quality/12961/model.svg,"('1180.439926147461', '1074.0299987792969')",1180.439926147461,1074.0299987792969
3233,D:/Dataset/cubicasa5k//high_quality/12980/model.svg,"('1361.5', '1280.1500854492188')",1361.5,1280.1500854492188
3234,D:/Dataset/cubicasa5k//high_quality/13005/model.svg,"('1344.5000190734863', '1002.5679931640625')",1344.5000190734863,1002.5679931640625
3235,D:/Dataset/cubicasa5k//high_quality/13008/model.svg,"('1428.5799255371094', '1830.9800415039062')",1428.5799255371094,1830.9800415039062
3236,D:/Dataset/cubicasa5k//high_quality/13017/model.svg,"('1471.8399904370308', '1819.1500780582428')",1471.8399904370308,1819.1500780582428
3237,D:/Dataset/cubicasa5k//high_quality/13025/model.svg,"('1484.900043964386', '943.1659814417362')",1484.900043964386,943.1659814417362
3238,D:/Dataset/cubicasa5k//high_quality/13029/model.svg,"('1342.1299657821655', '1952.0300331115723')",1342.1299657821655,1952.0300331115723
3239,D:/Dataset/cubicasa5k//high_quality/13033/model.svg,"('2009.7099685668945', '855.3568000793457')",2009.7099685668945,855.3568000793457
3240,D:/Dataset/cubicasa5k//high_quality/13064/model.svg,"('861.7399864196777', '1232.9212350845337')",861.7399864196777,1232.9212350845337
3241,D:/Dataset/cubicasa5k//high_quality/13067/model.svg,"('1331.539894104004', '954.6599884033203')",1331.539894104004,954.6599884033203
3242,D:/Dataset/cubicasa5k//high_quality/13079/model.svg,"('738.0600166320801', '581.9999704360962')",738.0600166320801,581.9999704360962
3243,D:/Dataset/cubicasa5k//high_quality/13081/model.svg,"('745.7700176239014', '858.2399654388428')",745.7700176239014,858.2399654388428
3244,D:/Dataset/cubicasa5k//high_quality/13090/model.svg,"('2088.2199325561523', '1555.1514892578125')",2088.2199325561523,1555.1514892578125
3245,D:/Dataset/cubicasa5k//high_quality/13094/model.svg,"('653.0999641418457', '745.7199859619141')",653.0999641418457,745.7199859619141
3246,D:/Dataset/cubicasa5k//high_quality/13107/model.svg,"('1330.2899017333984', '1474.22998046875')",1330.2899017333984,1474.22998046875
3247,D:/Dataset/cubicasa5k//high_quality/13108/model.svg,"('649.6099729537964', '1363.249984741211')",649.6099729537964,1363.249984741211
3248,D:/Dataset/cubicasa5k//high_quality/13117/model.svg,"('1105.5900230407715', '1751.3100280761719')",1105.5900230407715,1751.3100280761719
3249,D:/Dataset/cubicasa5k//high_quality/13124/model.svg,"('1963.5799255371094', '1558.7099418640137')",1963.5799255371094,1558.7099418640137
3250,D:/Dataset/cubicasa5k//high_quality/13137/model.svg,"('1026.9799995422363', '1466.219985961914')",1026.9799995422363,1466.219985961914
3251,D:/Dataset/cubicasa5k//high_quality/13145/model.svg,"('1339.2023468017578', '1472.9443817138672')",1339.2023468017578,1472.9443817138672
3252,D:/Dataset/cubicasa5k//high_quality/13164/model.svg,"('1280.7899379730225', '852.8217582702637')",1280.7899379730225,852.8217582702637
3253,D:/Dataset/cubicasa5k//high_quality/13201/model.svg,"('950.0300140380859', '642.8099822998047')",950.0300140380859,642.8099822998047
3254,D:/Dataset/cubicasa5k//high_quality/13203/model.svg,"('793.4299659729004', '1188.7864837646484')",793.4299659729004,1188.7864837646484
3255,D:/Dataset/cubicasa5k//high_quality/13207/model.svg,"('797.0899810791016', '1499.9997787475586')",797.0899810791016,1499.9997787475586
3256,D:/Dataset/cubicasa5k//high_quality/13209/model.svg,"('1771.0099563598633', '1589.5672760009766')",1771.0099563598633,1589.5672760009766
3257,D:/Dataset/cubicasa5k//high_quality/13245/model.svg,"('1510.5799617767334', '676.2899808883667')",1510.5799617767334,676.2899808883667
3258,D:/Dataset/cubicasa5k//high_quality/13261/model.svg,"('834.9400482177734', '664.84996342659')",834.9400482177734,664.84996342659
3259,D:/Dataset/cubicasa5k//high_quality/13282/model.svg,"('681.220043182373', '1278.6007270812988')",681.220043182373,1278.6007270812988
3260,D:/Dataset/cubicasa5k//high_quality/13290/model.svg,"('901.4899673461914', '1384.8499603271484')",901.4899673461914,1384.8499603271484
3261,D:/Dataset/cubicasa5k//high_quality/13294/model.svg,"('1239.8900451660156', '1466.6029815673828')",1239.8900451660156,1466.6029815673828
3262,D:/Dataset/cubicasa5k//high_quality/13325/model.svg,"('970.4300079345703', '1341.7909240722656')",970.4300079345703,1341.7909240722656
3263,D:/Dataset/cubicasa5k//high_quality/13338/model.svg,"('955.7899780273438', '1392.7799682617188')",955.7899780273438,1392.7799682617188
3264,D:/Dataset/cubicasa5k//high_quality/13346/model.svg,"('1277.3499755859375', '1723.5999145507812')",1277.3499755859375,1723.5999145507812
3265,D:/Dataset/cubicasa5k//high_quality/13355/model.svg,"('803.0500106811523', '1420.0300788879395')",803.0500106811523,1420.0300788879395
3266,D:/Dataset/cubicasa5k//high_quality/13372/model.svg,"('754.9400215148926', '898.1599731445312')",754.9400215148926,898.1599731445312
3267,D:/Dataset/cubicasa5k//high_quality/13379/model.svg,"('976.9000473022461', '2190.8798446655273')",976.9000473022461,2190.8798446655273
3268,D:/Dataset/cubicasa5k//high_quality/13380/model.svg,"('711.1800765991211', '1461.239933013916')",711.1800765991211,1461.239933013916
3269,D:/Dataset/cubicasa5k//high_quality/13397/model.svg,"('745.0899467468262', '1004.3700008392334')",745.0899467468262,1004.3700008392334
3270,D:/Dataset/cubicasa5k//high_quality/13406/model.svg,"('1105.3599262237549', '1644.8931121826172')",1105.3599262237549,1644.8931121826172
3271,D:/Dataset/cubicasa5k//high_quality/13420/model.svg,"('1369.8900299072266', '1835.1126556396484')",1369.8900299072266,1835.1126556396484
3272,D:/Dataset/cubicasa5k//high_quality/13426/model.svg,"('1229.670048713684', '508.60358810424805')",1229.670048713684,508.60358810424805
3273,D:/Dataset/cubicasa5k//high_quality/13435/model.svg,"('756.5599956512451', '1464.593500137329')",756.5599956512451,1464.593500137329
3274,D:/Dataset/cubicasa5k//high_quality/13442/model.svg,"('1026.339973449707', '1278.72998046875')",1026.339973449707,1278.72998046875
3275,D:/Dataset/cubicasa5k//high_quality/13457/model.svg,"('914.3499984741211', '1065.7850494384766')",914.3499984741211,1065.7850494384766
3276,D:/Dataset/cubicasa5k//high_quality/13474/model.svg,"('1299.0800399780273', '727.0809097290039')",1299.0800399780273,727.0809097290039
3277,D:/Dataset/cubicasa5k//high_quality/13486/model.svg,"('817.0399684906006', '1423.1500244140625')",817.0399684906006,1423.1500244140625
3278,D:/Dataset/cubicasa5k//high_quality/13501/model.svg,"('685.2999610900879', '825.0999603271484')",685.2999610900879,825.0999603271484
3279,D:/Dataset/cubicasa5k//high_quality/13508/model.svg,"('1600.4499435424805', '1250.9258880615234')",1600.4499435424805,1250.9258880615234
3280,D:/Dataset/cubicasa5k//high_quality/13524/model.svg,"('957.2299690246582', '1074.940258026123')",957.2299690246582,1074.940258026123
3281,D:/Dataset/cubicasa5k//high_quality/13548/model.svg,"('829.4700508117676', '1068.9300842285156')",829.4700508117676,1068.9300842285156
3282,D:/Dataset/cubicasa5k//high_quality/13570/model.svg,"('876.0800247192383', '1253.997959136963')",876.0800247192383,1253.997959136963
3283,D:/Dataset/cubicasa5k//high_quality/13598/model.svg,"('976.869987487793', '1435.9301071166992')",976.869987487793,1435.9301071166992
3284,D:/Dataset/cubicasa5k//high_quality/13603/model.svg,"('675.9300727844238', '1310.624755859375')",675.9300727844238,1310.624755859375
3285,D:/Dataset/cubicasa5k//high_quality/13608/model.svg,"('1183.060094833374', '905.8400001525879')",1183.060094833374,905.8400001525879
3286,D:/Dataset/cubicasa5k//high_quality/13671/model.svg,"('858.1999877691269', '1391.8000755310059')",858.1999877691269,1391.8000755310059
3287,D:/Dataset/cubicasa5k//high_quality/13677/model.svg,"('907.0299987792969', '1160.300064086914')",907.0299987792969,1160.300064086914
3288,D:/Dataset/cubicasa5k//high_quality/13693/model.svg,"('1370.750015258789', '1312.409984588623')",1370.750015258789,1312.409984588623
3289,D:/Dataset/cubicasa5k//high_quality/13695/model.svg,"('820.2799911499023', '871.8599780201912')",820.2799911499023,871.8599780201912
3290,D:/Dataset/cubicasa5k//high_quality/13708/model.svg,"('1076.5200386047363', '743.6699981689453')",1076.5200386047363,743.6699981689453
3291,D:/Dataset/cubicasa5k//high_quality/13714/model.svg,"('1589.699935913086', '1649.9216918945312')",1589.699935913086,1649.9216918945312
3292,D:/Dataset/cubicasa5k//high_quality/13715/model.svg,"('1078.68994140625', '1337.8847961425781')",1078.68994140625,1337.8847961425781
3293,D:/Dataset/cubicasa5k//high_quality/13719/model.svg,"('1349.2500495910645', '937.8699722290039')",1349.2500495910645,937.8699722290039
3294,D:/Dataset/cubicasa5k//high_quality/13727/model.svg,"('827.5000019073486', '1228.6500835418701')",827.5000019073486,1228.6500835418701
3295,D:/Dataset/cubicasa5k//high_quality/13742/model.svg,"('1482.360019683838', '832.4500350952148')",1482.360019683838,832.4500350952148
3296,D:/Dataset/cubicasa5k//high_quality/13771/model.svg,"('982.8300323486328', '754.6999816894531')",982.8300323486328,754.6999816894531
3297,D:/Dataset/cubicasa5k//high_quality/13774/model.svg,"('670.9199600219727', '717.4025268554688')",670.9199600219727,717.4025268554688
3298,D:/Dataset/cubicasa5k//high_quality/13807/model.svg,"('823.0000219345093', '1173.9700202941895')",823.0000219345093,1173.9700202941895
3299,D:/Dataset/cubicasa5k//high_quality/14302/model.svg,"('768.7700424194336', '1720.3295936584473')",768.7700424194336,1720.3295936584473
3300,D:/Dataset/cubicasa5k//high_quality/14308/model.svg,"('934.6900329589844', '734.6030082702637')",934.6900329589844,734.6030082702637
3301,D:/Dataset/cubicasa5k//high_quality/14278/model.svg,"('982.5899982452393', '780.2100143432617')",982.5899982452393,780.2100143432617
3302,D:/Dataset/cubicasa5k//high_quality/14316/model.svg,"('1057.9099760055542', '1361.1800632476807')",1057.9099760055542,1361.1800632476807
3303,D:/Dataset/cubicasa5k//high_quality/14323/model.svg,"('1349.6541566848755', '1130.5400123596191')",1349.6541566848755,1130.5400123596191
3304,D:/Dataset/cubicasa5k//high_quality/14334/model.svg,"('1196.1299858093262', '1409.4700202941895')",1196.1299858093262,1409.4700202941895
3305,D:/Dataset/cubicasa5k//high_quality/14343/model.svg,"('1114.4000186920166', '1701.9127960205078')",1114.4000186920166,1701.9127960205078
3306,D:/Dataset/cubicasa5k//high_quality/14359/model.svg,"('1112.7600193023682', '1438.0900230407715')",1112.7600193023682,1438.0900230407715
3307,D:/Dataset/cubicasa5k//high_quality/14413/model.svg,"('757.1399917602539', '855.6199836730957')",757.1399917602539,855.6199836730957
3308,D:/Dataset/cubicasa5k//high_quality/14416/model.svg,"('960.2100048065186', '799.3200302124023')",960.2100048065186,799.3200302124023
3309,D:/Dataset/cubicasa5k//high_quality/14424/model.svg,"('891.7799606323242', '715.8320465087891')",891.7799606323242,715.8320465087891
3310,D:/Dataset/cubicasa5k//high_quality/14468/model.svg,"('1336.2500610351562', '1123.0899810791016')",1336.2500610351562,1123.0899810791016
3311,D:/Dataset/cubicasa5k//high_quality/14519/model.svg,"('834.3599700927734', '1224.0100364685059')",834.3599700927734,1224.0100364685059
3312,D:/Dataset/cubicasa5k//high_quality/14556/model.svg,"('962.3400344848633', '1394.0199966430664')",962.3400344848633,1394.0199966430664
3313,D:/Dataset/cubicasa5k//high_quality/14584/model.svg,"('1226.4700298309326', '1478.680025100708')",1226.4700298309326,1478.680025100708
3314,D:/Dataset/cubicasa5k//high_quality/14593/model.svg,"('1946.7199516296387', '2091.240036010742')",1946.7199516296387,2091.240036010742
3315,D:/Dataset/cubicasa5k//high_quality/14597/model.svg,"('681.7199935913086', '1354.7800483703613')",681.7199935913086,1354.7800483703613
3316,D:/Dataset/cubicasa5k//high_quality/14606/model.svg,"('749.8800277709961', '1194.4399528503418')",749.8800277709961,1194.4399528503418
3317,D:/Dataset/cubicasa5k//high_quality/14623/model.svg,"('807.97998046875', '1287.8399505615234')",807.97998046875,1287.8399505615234
3318,D:/Dataset/cubicasa5k//high_quality/14643/model.svg,"('1245.430046081543', '878.9894943237305')",1245.430046081543,878.9894943237305
3319,D:/Dataset/cubicasa5k//high_quality/14647/model.svg,"('508.29999923706055', '1422.7848434448242')",508.29999923706055,1422.7848434448242
3320,D:/Dataset/cubicasa5k//high_quality/14665/model.svg,"('948.0499687194824', '1127.2399940490723')",948.0499687194824,1127.2399940490723
3321,D:/Dataset/cubicasa5k//high_quality/14679/model.svg,"('879.8099822998047', '1522.723777770996')",879.8099822998047,1522.723777770996
3322,D:/Dataset/cubicasa5k//high_quality/14692/model.svg,"('911.8399415016174', '673.4600000083447')",911.8399415016174,673.4600000083447
3323,D:/Dataset/cubicasa5k//high_quality/14707/model.svg,"('1276.890064239502', '832.7592163085938')",1276.890064239502,832.7592163085938
3324,D:/Dataset/cubicasa5k//high_quality/14714/model.svg,"('1451.0799102783203', '1528.211685180664')",1451.0799102783203,1528.211685180664
3325,D:/Dataset/cubicasa5k//high_quality/14725/model.svg,"('1022.4400005340576', '722.2345886230469')",1022.4400005340576,722.2345886230469
3326,D:/Dataset/cubicasa5k//high_quality/14775/model.svg,"('1045.8899955749512', '1266.8399410247803')",1045.8899955749512,1266.8399410247803
3327,D:/Dataset/cubicasa5k//high_quality/14781/model.svg,"('836.0299682617188', '1267.0979690551758')",836.0299682617188,1267.0979690551758
3328,D:/Dataset/cubicasa5k//high_quality/14804/model.svg,"('1246.9399185180664', '1583.249984741211')",1246.9399185180664,1583.249984741211
3329,D:/Dataset/cubicasa5k//high_quality/14840/model.svg,"('668.9999771118164', '664.6599826812744')",668.9999771118164,664.6599826812744
3330,D:/Dataset/cubicasa5k//high_quality/14846/model.svg,"('999.9400024414062', '954.47998046875')",999.9400024414062,954.47998046875
3331,D:/Dataset/cubicasa5k//high_quality/14848/model.svg,"('1492.060073852539', '1880.3600158691406')",1492.060073852539,1880.3600158691406
3332,D:/Dataset/cubicasa5k//high_quality/14852/model.svg,"('1158.1400146484375', '1394.950096130371')",1158.1400146484375,1394.950096130371
3333,D:/Dataset/cubicasa5k//high_quality/14883/model.svg,"('923.039981842041', '1308.6532974243164')",923.039981842041,1308.6532974243164
3334,D:/Dataset/cubicasa5k//high_quality/14892/model.svg,"('750.8600091934204', '702.3199920654297')",750.8600091934204,702.3199920654297
3335,D:/Dataset/cubicasa5k//high_quality/14900/model.svg,"('1625.5100326538086', '1784.6763000488281')",1625.5100326538086,1784.6763000488281
3336,D:/Dataset/cubicasa5k//high_quality/14951/model.svg,"('1194.5999450683594', '1295.5')",1194.5999450683594,1295.5
3337,D:/Dataset/cubicasa5k//high_quality/20004/model.svg,"('883.8200149536133', '1501.900047302246')",883.8200149536133,1501.900047302246
3338,D:/Dataset/cubicasa5k//high_quality/20005/model.svg,"('1177.930030822754', '1389.4699935913086')",1177.930030822754,1389.4699935913086
3339,D:/Dataset/cubicasa5k//high_quality/20009/model.svg,"('1728.7400436401367', '963.1400299072266')",1728.7400436401367,963.1400299072266
3340,D:/Dataset/cubicasa5k//high_quality/20010/model.svg,"('1535.9900074005127', '937.1418075561523')",1535.9900074005127,937.1418075561523
3341,D:/Dataset/cubicasa5k//high_quality/20011/model.svg,"('862.9300079345703', '1239.8199081420898')",862.9300079345703,1239.8199081420898
3342,D:/Dataset/cubicasa5k//high_quality/20012/model.svg,"('919.0500221252441', '943.2800369262695')",919.0500221252441,943.2800369262695
3343,D:/Dataset/cubicasa5k//high_quality/20015/model.svg,"('1143.2900390625', '1374.389991760254')",1143.2900390625,1374.389991760254
3344,D:/Dataset/cubicasa5k//high_quality/20038/model.svg,"('896.5000076293945', '1173.3900718688965')",896.5000076293945,1173.3900718688965
3345,D:/Dataset/cubicasa5k//high_quality/20050/model.svg,"('1401.7499923706055', '1058.589958190918')",1401.7499923706055,1058.589958190918
3346,D:/Dataset/cubicasa5k//high_quality/20056/model.svg,"('1391.5699310302734', '1969.5811462402344')",1391.5699310302734,1969.5811462402344
3347,D:/Dataset/cubicasa5k//high_quality/20060/model.svg,"('1242.0699081420898', '882.7835464477539')",1242.0699081420898,882.7835464477539
3348,D:/Dataset/cubicasa5k//high_quality/20072/model.svg,"('968.0600395202637', '977.9670028686523')",968.0600395202637,977.9670028686523
3349,D:/Dataset/cubicasa5k//high_quality/20076/model.svg,"('653.7899551391602', '1193.4001960754395')",653.7899551391602,1193.4001960754395
3350,D:/Dataset/cubicasa5k//high_quality/20083/model.svg,"('1742.6000442504883', '1186.7099304199219')",1742.6000442504883,1186.7099304199219
3351,D:/Dataset/cubicasa5k//high_quality/20101/model.svg,"('1134.7299880981445', '817.7400207519531')",1134.7299880981445,817.7400207519531
3352,D:/Dataset/cubicasa5k//high_quality/20125/model.svg,"('955.069990158081', '895.6699981689453')",955.069990158081,895.6699981689453
3353,D:/Dataset/cubicasa5k//high_quality/20132/model.svg,"('1641.1999759674072', '792.7800598144531')",1641.1999759674072,792.7800598144531
3354,D:/Dataset/cubicasa5k//high_quality/20147/model.svg,"('975.3099708557129', '1637.7122802734375')",975.3099708557129,1637.7122802734375
3355,D:/Dataset/cubicasa5k//high_quality/20202/model.svg,"('1519.6200103759766', '1104.3133850097656')",1519.6200103759766,1104.3133850097656
3356,D:/Dataset/cubicasa5k//high_quality/20210/model.svg,"('1017.7600170969963', '1643.1500282287598')",1017.7600170969963,1643.1500282287598
3357,D:/Dataset/cubicasa5k//high_quality/20223/model.svg,"('801.5100002288818', '748.6699562072754')",801.5100002288818,748.6699562072754
3358,D:/Dataset/cubicasa5k//high_quality/20228/model.svg,"('1382.8000869750977', '1973.4601669311523')",1382.8000869750977,1973.4601669311523
3359,D:/Dataset/cubicasa5k//high_quality_architectural/333/model.svg,"('595.3499526977539', '1341.4559211730957')",595.3499526977539,1341.4559211730957
3360,D:/Dataset/cubicasa5k//high_quality_architectural/1654/model.svg,"('1208.620101928711', '595.5900421142578')",1208.620101928711,595.5900421142578
3361,D:/Dataset/cubicasa5k//high_quality_architectural/5748/model.svg,"('1246.9000091552734', '1870.5500411987305')",1246.9000091552734,1870.5500411987305
3362,D:/Dataset/cubicasa5k//high_quality_architectural/6244/model.svg,"('1306.0999908447266', '954.6852416992188')",1306.0999908447266,954.6852416992188
3363,D:/Dataset/cubicasa5k//high_quality_architectural/7842/model.svg,"('1317.719955444336', '698.1000061035156')",1317.719955444336,698.1000061035156
3364,D:/Dataset/cubicasa5k//high_quality_architectural/555/model.svg,"('1298.989990234375', '1860.8599395751953')",1298.989990234375,1860.8599395751953
3365,D:/Dataset/cubicasa5k//high_quality_architectural/6136/model.svg,"('2158.139892578125', '1877.6823806762695')",2158.139892578125,1877.6823806762695
3366,D:/Dataset/cubicasa5k//high_quality_architectural/1611/model.svg,"('706.4299621582031', '687.4699859619141')",706.4299621582031,687.4699859619141
3367,D:/Dataset/cubicasa5k//high_quality_architectural/8154/model.svg,"('1203.750057220459', '604.5700187683105')",1203.750057220459,604.5700187683105
3368,D:/Dataset/cubicasa5k//high_quality_architectural/6257/model.svg,"('936.7500152587891', '1184.2546005249023')",936.7500152587891,1184.2546005249023
3369,D:/Dataset/cubicasa5k//high_quality_architectural/6339/model.svg,"('1270.3299865722656', '1390.3499755859375')",1270.3299865722656,1390.3499755859375
3370,D:/Dataset/cubicasa5k//high_quality_architectural/1241/model.svg,"('1435.5699920654297', '795.0346450805664')",1435.5699920654297,795.0346450805664
3371,D:/Dataset/cubicasa5k//high_quality_architectural/3164/model.svg,"('1576.9599227905273', '2094.129913330078')",1576.9599227905273,2094.129913330078
3372,D:/Dataset/cubicasa5k//high_quality_architectural/5566/model.svg,"('1494.7799911499023', '1157.794921875')",1494.7799911499023,1157.794921875
3373,D:/Dataset/cubicasa5k//high_quality_architectural/6675/model.svg,"('1433.959976196289', '1969.306625366211')",1433.959976196289,1969.306625366211
3374,D:/Dataset/cubicasa5k//high_quality_architectural/6272/model.svg,"('1481.6800537109375', '885.9899673461914')",1481.6800537109375,885.9899673461914
3375,D:/Dataset/cubicasa5k//high_quality_architectural/1089/model.svg,"('1083.0801086425781', '852.9080696105957')",1083.0801086425781,852.9080696105957
3376,D:/Dataset/cubicasa5k//high_quality_architectural/4972/model.svg,"('1220.7100982666016', '1193.1858673095703')",1220.7100982666016,1193.1858673095703
3377,D:/Dataset/cubicasa5k//high_quality_architectural/6655/model.svg,"('889.3399677276611', '589.8400192260742')",889.3399677276611,589.8400192260742
3378,D:/Dataset/cubicasa5k//high_quality_architectural/282/model.svg,"('1520.490005493164', '1205.9041900634766')",1520.490005493164,1205.9041900634766
3379,D:/Dataset/cubicasa5k//high_quality_architectural/642/model.svg,"('1303.3000106811523', '2091.310157775879')",1303.3000106811523,2091.310157775879
3380,D:/Dataset/cubicasa5k//high_quality_architectural/9088/model.svg,"('2082.8700790405273', '1283.8499221801758')",2082.8700790405273,1283.8499221801758
3381,D:/Dataset/cubicasa5k//high_quality_architectural/9296/model.svg,"('972.9100189208984', '1147.0100173950195')",972.9100189208984,1147.0100173950195
3382,D:/Dataset/cubicasa5k//high_quality_architectural/7677/model.svg,"('1462.5100555419922', '2465.2698974609375')",1462.5100555419922,2465.2698974609375
3383,D:/Dataset/cubicasa5k//high_quality_architectural/9603/model.svg,"('1333.7099075317383', '971.0387420654297')",1333.7099075317383,971.0387420654297
3384,D:/Dataset/cubicasa5k//high_quality_architectural/3096/model.svg,"('1237.0899963378906', '1566.0899600982666')",1237.0899963378906,1566.0899600982666
3385,D:/Dataset/cubicasa5k//high_quality_architectural/638/model.svg,"('1300.760009765625', '1033.4446716308594')",1300.760009765625,1033.4446716308594
3386,D:/Dataset/cubicasa5k//high_quality_architectural/9905/model.svg,"('1026.0499305725098', '1604.6800384521484')",1026.0499305725098,1604.6800384521484
3387,D:/Dataset/cubicasa5k//high_quality_architectural/4820/model.svg,"('884.580041885376', '1481.880027770996')",884.580041885376,1481.880027770996
3388,D:/Dataset/cubicasa5k//high_quality_architectural/801/model.svg,"('1255.7199325561523', '933.370002746582')",1255.7199325561523,933.370002746582
3389,D:/Dataset/cubicasa5k//high_quality_architectural/9031/model.svg,"('857.3100395202637', '1428.2442321777344')",857.3100395202637,1428.2442321777344
3390,D:/Dataset/cubicasa5k//high_quality_architectural/8425/model.svg,"('2243.780117034912', '2401.7300720214844')",2243.780117034912,2401.7300720214844
3391,D:/Dataset/cubicasa5k//high_quality_architectural/6387/model.svg,"('1564.4599914550781', '1402.260009765625')",1564.4599914550781,1402.260009765625
3392,D:/Dataset/cubicasa5k//high_quality_architectural/1699/model.svg,"('1098.890064239502', '2108.169933319092')",1098.890064239502,2108.169933319092
3393,D:/Dataset/cubicasa5k//high_quality_architectural/5747/model.svg,"('1630.7099914550781', '1372.750503540039')",1630.7099914550781,1372.750503540039
3394,D:/Dataset/cubicasa5k//high_quality_architectural/9347/model.svg,"('1016.2500123977661', '1420.7599639892578')",1016.2500123977661,1420.7599639892578
3395,D:/Dataset/cubicasa5k//high_quality_architectural/5741/model.svg,"('1029.5800552368164', '850.2988166809082')",1029.5800552368164,850.2988166809082
3396,D:/Dataset/cubicasa5k//high_quality_architectural/6320/model.svg,"('815.5000190734863', '969.0099868774414')",815.5000190734863,969.0099868774414
3397,D:/Dataset/cubicasa5k//high_quality_architectural/5742/model.svg,"('1680.619951248169', '712.602954864502')",1680.619951248169,712.602954864502
3398,D:/Dataset/cubicasa5k//high_quality_architectural/9438/model.svg,"('1134.1200332641602', '1663.0359115600586')",1134.1200332641602,1663.0359115600586
